107.0380, 282.5533
107.5201, 291.8514
108.0023, 307.6280
108.4844, 331.1480
108.9665, 354.2514
109.4486, 373.5468
109.9307, 390.2798
110.4128, 407.1577
110.8950, 424.2291
111.3771, 443.3238
111.8592, 465.3632
112.3413, 488.1132
112.8234, 519.1772
113.3055, 563.6724
113.7877, 621.1097
114.2698, 687.0300
114.7519, 764.6906
115.2340, 847.4296
115.7161, 927.7863
116.1982, 1004.634
116.6804, 1079.434
117.1625, 1158.231
117.6446, 1244.160
118.1267, 1311.236
118.6088, 1322.519
119.0909, 1321.739
119.5731, 1344.382
120.0552, 1401.301
120.5373, 1480.369
121.0194, 1566.928
121.5015, 1665.398
121.9836, 1758.410
122.4658, 1832.011
122.9479, 1902.207
123.4300, 1982.950
123.9121, 2079.689
124.3942, 2191.410
124.8763, 2314.033
125.3585, 2446.182
125.8406, 2596.304
126.3227, 2763.914
126.8048, 2947.736
127.2869, 3144.699
127.7690, 3349.675
128.2512, 3571.302
128.7333, 3838.393
129.2154, 4181.493
129.6975, 4537.703
130.1796, 4920.225
130.6617, 5302.587
131.1439, 5650.990
131.6260, 5946.608
132.1081, 6189.745
132.5902, 6381.610
133.0723, 6578.521
133.5544, 6657.894
134.0366, 6548.581
134.5187, 6305.163
135.0008, 6013.798
135.4829, 5729.567
135.9650, 5453.026
136.4471, 5199.400
136.9293, 4969.841
137.4114, 4759.711
137.8935, 4569.739
138.3756, 4398.355
138.8577, 4240.979
139.3398, 4095.053
139.8220, 3960.509
140.3041, 3835.378
140.7862, 3668.791
141.2683, 3555.275
141.7504, 3539.640
142.2325, 3616.087
142.7147, 3758.826
143.1968, 3959.830
143.6789, 4219.873
144.1610, 4449.648
144.6431, 4613.542
145.1252, 4779.856
145.6074, 4991.053
146.0895, 5244.830
146.5716, 5514.260
147.0537, 5792.619
147.5358, 6073.617
148.0179, 6274.757
148.5001, 6378.494
148.9822, 6417.906
149.4643, 6417.531
149.9464, 6378.200
150.4285, 6286.044
150.9106, 6120.640
151.3928, 5882.016
151.8749, 5620.996
152.3570, 5310.537
152.8391, 4996.868
153.3212, 4716.507
153.8033, 4472.725
154.2855, 4258.790
154.7676, 4075.286
155.2497, 3918.972
155.7318, 3778.017
156.2139, 3637.785
156.6960, 3518.511
157.1782, 3446.946
157.6603, 3427.354
158.1424, 3435.251
158.6245, 3463.032
159.1066, 3505.288
159.5887, 3550.789
160.0709, 3618.681
160.5530, 3680.065
161.0351, 3689.125
161.5172, 3637.986
161.9993, 3559.885
162.4814, 3465.903
162.9636, 3362.501
163.4457, 3258.531
163.9278, 3151.891
164.4099, 3048.536
164.8920, 2962.065
165.3741, 2896.762
165.8563, 2837.078
166.3384, 2767.463
166.8205, 2696.807
167.3026, 2642.365
167.7847, 2622.772
168.2668, 2619.934
168.7490, 2590.406
169.2311, 2520.176
169.7132, 2454.748
170.1953, 2424.373
170.6774, 2413.203
171.1595, 2396.704
171.6417, 2360.333
172.1238, 2312.845
172.6059, 2276.766
173.0880, 2256.577
173.5701, 2239.271
174.0522, 2221.900
174.5344, 2202.692
175.0165, 2178.831
175.4986, 2147.658
175.9807, 2111.622
176.4628, 2077.533
176.9449, 2048.013
177.4271, 2015.310
177.9092, 1974.360
178.3913, 1929.523
178.8734, 1886.185
179.3555, 1845.441
179.8376, 1808.729
180.3197, 1780.653
180.8019, 1766.093
181.2840, 1751.960
181.7661, 1733.202
182.2482, 1712.557
182.7303, 1692.422
183.2124, 1672.626
183.6946, 1656.153
184.1767, 1653.666
184.6588, 1677.495
185.1409, 1693.702
185.6230, 1687.813
186.1051, 1672.560
186.5873, 1663.803
187.0694, 1670.170
187.5515, 1683.619
188.0336, 1681.810
188.5157, 1654.752
188.9978, 1628.939
189.4800, 1610.213
189.9621, 1595.584
190.4442, 1581.162
190.9263, 1565.126
191.4084, 1550.017
191.8905, 1542.714
192.3727, 1548.695
192.8548, 1552.987
193.3369, 1554.217
193.8190, 1552.345
194.3011, 1546.941
194.7832, 1537.802
195.2654, 1526.040
195.7475, 1514.960
196.2296, 1509.350
196.7117, 1494.420
197.1938, 1456.231
197.6759, 1415.952
198.1581, 1394.018
198.6402, 1396.915
199.1223, 1412.633
199.6044, 1418.633
200.0865, 1408.341
200.5686, 1401.190
201.0508, 1402.885
201.5329, 1405.388
202.0150, 1401.420
202.4971, 1389.312
202.9792, 1374.486
203.4613, 1366.378
203.9435, 1370.209
204.4256, 1368.949
204.9077, 1360.391
205.3898, 1348.382
205.8719, 1334.702
206.3540, 1320.041
206.8362, 1305.030
207.3183, 1290.548
207.8004, 1277.342
208.2825, 1262.977
208.7646, 1247.318
209.2467, 1230.750
209.7289, 1210.579
210.2110, 1188.218
210.6931, 1170.181
211.1752, 1165.641
211.6573, 1179.662
212.1395, 1188.725
212.6216, 1189.410
213.1037, 1188.417
213.5858, 1189.238
214.0679, 1191.656
214.5500, 1193.042
215.0322, 1190.363
215.5143, 1182.742
215.9964, 1176.938
216.4785, 1177.386
216.9606, 1175.504
217.4427, 1163.697
217.9249, 1145.868
218.4070, 1133.272
218.8891, 1136.909
219.3712, 1157.454
219.8533, 1169.567
220.3354, 1167.862
220.8176, 1162.347
221.2997, 1152.692
221.7818, 1141.219
222.2639, 1131.962
222.7460, 1128.348
223.2281, 1129.507
223.7103, 1126.361
224.1924, 1114.213
224.6745, 1102.546
225.1566, 1093.984
225.6387, 1086.996
226.1208, 1078.799
226.6030, 1067.565
227.0851, 1054.528
227.5672, 1044.953
228.0493, 1041.073
228.5314, 1037.933
229.0135, 1038.386
229.4957, 1037.766
229.9778, 1028.464
230.4599, 1006.614
230.9420, 980.1422
231.4241, 969.9892
231.9062, 990.7593
232.3884, 1003.008
232.8705, 992.7421
233.3526, 977.8986
233.8347, 976.6937
234.3168, 994.6454
234.7989, 1018.827
235.2811, 1025.504
235.7632, 1004.585
236.2453, 989.9742
236.7274, 987.5693
237.2095, 989.3409
237.6916, 990.2269
238.1738, 989.1929
238.6559, 988.2009
239.1380, 990.0750
239.6201, 995.9396
240.1022, 1000.511
240.5843, 1004.257
241.0665, 1006.144
241.5486, 1004.960
242.0307, 1001.056
242.5128, 996.1803
242.9949, 991.3369
243.4770, 986.2931
243.9592, 984.1334
244.4413, 988.4364
244.9234, 992.3622
245.4055, 993.2877
245.8876, 991.7131
246.3697, 989.3773
246.8519, 987.4137
247.3340, 985.7600
247.8161, 983.8756
248.2982, 980.8658
248.7803, 978.9058
249.2624, 978.4915
249.7446, 979.5316
250.2267, 981.8298
250.7088, 985.2653
251.1909, 989.9252
251.6730, 996.5594
252.1551, 1007.080
252.6373, 1015.645
253.1194, 1021.515
253.6015, 1024.299
254.0836, 1022.958
254.5657, 1016.712
255.0478, 1007.785
255.5300, 999.8481
256.0121, 993.6016
256.4942, 985.7269
256.9763, 970.1339
257.4584, 955.5569
257.9406, 949.8884
258.4227, 955.0464
258.9048, 962.6086
259.3869, 963.8039
259.8690, 958.3724
260.3511, 952.3196
260.8333, 945.1042
261.3154, 939.0981
261.7975, 937.0853
262.2796, 938.7749
262.7617, 939.2902
263.2438, 933.5610
263.7260, 922.9777
264.2081, 915.4126
264.6902, 910.9037
265.1723, 911.0845
265.6544, 919.6581
266.1365, 934.0438
266.6187, 945.4749
267.1008, 950.0782
267.5829, 948.8993
268.0650, 942.2995
268.5471, 927.9644
269.0292, 915.8508
269.5114, 915.8557
269.9935, 922.6119
270.4756, 927.3206
270.9577, 926.1520
271.4398, 923.3024
271.9219, 924.1202
272.4041, 928.7479
272.8862, 931.9993
273.3683, 929.9258
273.8504, 925.4921
